Ticket,Branch,Counter Type,Step,Start Time,Start by,Call Time,Call by,Process Time,Process by,Done Time,Done by,No Show Time,No Show by,Void Time,Void by,Waiting Time (s),Walking time (s),Process time (s),Total time (s)
DA030,HHT,c,1,2020-06-12 11:37:48,1498468,2020-06-12 11:39:01,1498468,2020-06-12 11:39:12,1498468,2020-06-12 11:41:14,1498468,None,None,None,None,73,11,122,206
DA031,HHT,c,1,2020-06-12 11:38:16,1461565,2020-06-12 11:39:56,1461565,2020-06-12 11:40:09,1461565,2020-06-12 11:43:04,1461565,None,None,None,None,100,13,175,288
DA033,HHT,c,1,2020-06-12 11:42:16,1498468,2020-06-12 11:42:17,1498468,2020-06-12 11:45:20,1498468,2020-06-12 11:45:22,1498468,None,None,None,None,1,183,2,186
DA034,HHT,c,1,2020-06-12 11:42:22,1461565,2020-06-12 11:43:05,1461565,2020-06-12 11:43:09,1461565,2020-06-12 11:45:20,1461565,None,None,None,None,43,4,131,178
DA035,HHT,c,1,2020-06-12 11:42:59,1461565,2020-06-12 11:45:20,1461565,2020-06-12 11:45:29,1461565,2020-06-12 11:57:11,1461565,None,None,None,None,141,9,702,852
DA036,HHT,c,1,2020-06-12 11:43:07,1498468,2020-06-12 11:45:34,1498468,2020-06-12 11:45:40,1498468,2020-06-12 11:45:40,1498468,None,None,None,None,147,6,0,153
DA037,HHT,c,1,2020-06-12 11:43:49,1466655,2020-06-12 11:47:04,1466655,2020-06-12 11:47:25,1466655,2020-06-12 11:54:49,1466655,None,None,None,None,195,21,444,660
DB002,HHT,c,1,2020-06-12 11:47:01,1498468,2020-06-12 11:48:04,1498468,2020-06-12 11:48:30,1498468,2020-06-12 11:49:35,1498468,None,None,None,None,63,26,65,154
DA039,HHT,c,1,2020-06-12 11:49:45,1498468,2020-06-12 11:49:45,1498468,2020-06-12 11:49:58,1498468,2020-06-12 11:54:44,1498468,None,None,None,None,0,13,286,299
BA002,HHT,c,1,2020-06-12 11:53:09,BA001,2020-06-12 11:53:09,BA001,2020-06-12 11:53:22,BA001,2020-06-12 12:15:24,BA001,None,None,None,None,0,13,1322,1335
AA012,HHT,c,1,2020-06-12 11:54:00,1466655,2020-06-12 11:54:49,1466655,2020-06-12 11:55:17,1466655,2020-06-12 12:17:00,1466655,None,None,None,None,49,28,1303,1380
DA040,HHT,c,1,2020-06-12 11:55:13,1498468,2020-06-12 11:55:13,1498468,2020-06-12 12:01:48,1498468,2020-06-12 12:03:18,1498468,None,None,None,None,0,395,90,485
DA041,HHT,c,1,2020-06-12 11:56:53,1461565,2020-06-12 11:57:11,1461565,2020-06-12 11:57:30,1461565,2020-06-12 11:59:44,1461565,None,None,None,None,18,19,134,171
DA042,HHT,c,1,2020-06-12 11:57:01,1461565,2020-06-12 11:59:44,1461565,2020-06-12 12:00:17,1461565,2020-06-12 12:02:52,1461565,None,None,None,None,163,33,155,351
DA043,HHT,c,1,2020-06-12 12:00:23,1461565,2020-06-12 12:02:52,1461565,2020-06-12 12:03:10,1461565,2020-06-12 12:07:23,1461565,None,None,None,None,149,18,253,420
DA044,HHT,c,1,2020-06-12 12:00:56,1498468,2020-06-12 12:03:19,1498468,2020-06-12 12:03:25,1498468,2020-06-12 12:05:25,1498468,None,None,None,None,143,6,120,269
AA013,HHT,c,1,2020-06-12 12:01:36,1461565,2020-06-12 12:07:23,1461565,2020-06-12 12:07:31,1461565,2020-06-12 12:12:29,1461565,None,None,None,None,347,8,298,653
DA045,HHT,c,1,2020-06-12 12:02:28,1498468,2020-06-12 12:05:25,1498468,2020-06-12 12:05:31,1498468,2020-06-12 12:07:02,1498468,None,None,None,None,177,6,91,274
DA046,HHT,c,1,2020-06-12 12:04:27,1498468,2020-06-12 12:07:03,1498468,2020-06-12 12:07:10,1498468,2020-06-12 12:09:00,1498468,None,None,None,None,156,7,110,273
DA047,HHT,c,1,2020-06-12 12:09:07,1498468,2020-06-12 12:09:07,1498468,2020-06-12 12:09:23,1498468,2020-06-12 12:10:54,1498468,None,None,None,None,0,16,91,107
DA048,HHT,c,1,2020-06-12 12:10:50,1498468,2020-06-12 12:10:54,1498468,2020-06-12 12:11:10,1498468,2020-06-12 12:14:44,1498468,None,None,None,None,4,16,214,234
AA014,HHT,c,1,2020-06-12 12:10:58,1461565,2020-06-12 12:12:29,1461565,2020-06-12 12:12:50,1461565,2020-06-12 12:22:24,1461565,None,None,None,None,91,21,574,686
DA049,HHT,c,1,2020-06-12 12:13:17,1498468,2020-06-12 12:14:45,1498468,2020-06-12 12:14:58,1498468,2020-06-12 12:17:21,1498468,None,None,None,None,88,13,143,244
DA050,HHT,c,1,2020-06-12 12:14:37,1466655,2020-06-12 12:17:00,1466655,2020-06-12 12:17:25,1466655,2020-06-12 12:19:33,1466655,None,None,None,None,143,25,128,296
DA051,HHT,c,1,2020-06-12 12:17:24,1498468,2020-06-12 12:17:24,1498468,2020-06-12 12:17:42,1498468,2020-06-12 12:21:56,1498468,None,None,None,None,0,18,254,272
DA052,HHT,c,1,2020-06-12 12:18:04,1466655,2020-06-12 12:19:34,1466655,2020-06-12 12:30:02,1466655,2020-06-12 12:34:22,1466655,None,None,None,None,90,628,260,978
DA053,HHT,c,1,2020-06-12 12:21:39,1498468,2020-06-12 12:21:56,1498468,2020-06-12 12:22:19,1498468,2020-06-12 12:27:52,1498468,None,None,None,None,17,23,333,373
DA054,HHT,c,1,2020-06-12 12:22:21,1461565,2020-06-12 12:22:24,1461565,2020-06-12 12:22:38,1461565,2020-06-12 12:32:29,1461565,None,None,None,None,3,14,591,608
DA056,HHT,c,1,2020-06-12 12:27:31,1498468,2020-06-12 12:27:53,1498468,2020-06-12 12:28:07,1498468,2020-06-12 12:30:14,1498468,None,None,None,None,22,14,127,163
DA057,HHT,c,1,2020-06-12 12:30:51,1498468,2020-06-12 12:30:52,1498468,2020-06-12 12:31:10,1498468,2020-06-12 12:32:46,1498468,None,None,None,None,1,18,96,115
DA058,HHT,c,1,2020-06-12 12:33:26,1461565,2020-06-12 12:33:26,1461565,2020-06-12 12:33:52,1461565,2020-06-12 12:38:24,1461565,None,None,None,None,0,26,272,298
AA015,HHT,c,1,2020-06-12 12:34:17,1466655,2020-06-12 12:34:22,1466655,2020-06-12 12:34:44,1466655,2020-06-12 12:40:13,1466655,None,None,None,None,5,22,329,356
DA059,HHT,c,1,2020-06-12 12:36:56,1498468,2020-06-12 12:36:56,1498468,2020-06-12 12:53:03,1498468,2020-06-12 12:53:04,1498468,None,None,None,None,0,967,1,968
DA060,HHT,c,1,2020-06-12 12:38:28,1461565,2020-06-12 12:38:29,1461565,2020-06-12 12:38:39,1461565,2020-06-12 12:51:22,1461565,None,None,None,None,1,10,763,774
DA061,HHT,c,1,2020-06-12 12:39:28,1466655,2020-06-12 12:40:13,1466655,2020-06-12 12:40:18,1466655,2020-06-12 12:42:27,1466655,None,None,None,None,45,5,129,179
DA062,HHT,c,1,2020-06-12 12:39:35,1466655,2020-06-12 12:42:27,1466655,2020-06-12 12:42:29,1466655,2020-06-12 12:44:31,1466655,None,None,None,None,172,2,122,296
DA063,HHT,c,1,2020-06-12 12:43:45,1466655,2020-06-12 12:44:31,1466655,2020-06-12 12:44:36,1466655,2020-06-12 13:00:37,1466655,None,None,None,None,46,5,961,1012
DA064,HHT,c,1,2020-06-12 12:52:44,1461565,2020-06-12 12:52:45,1461565,2020-06-12 12:53:01,1461565,2020-06-12 12:55:51,1461565,None,None,None,None,1,16,170,187
DA065,HHT,c,1,2020-06-12 12:55:26,1498468,2020-06-12 12:55:26,1498468,2020-06-12 12:55:47,1498468,2020-06-12 12:57:51,1498468,None,None,None,None,0,21,124,145
DA066,HHT,c,1,2020-06-12 12:56:18,1461565,2020-06-12 12:56:19,1461565,2020-06-12 12:56:38,1461565,2020-06-12 12:59:30,1461565,None,None,None,None,1,19,172,192
DA067,HHT,c,1,2020-06-12 12:57:45,1498468,2020-06-12 12:57:51,1498468,2020-06-12 12:58:59,1498468,2020-06-12 13:00:06,1498468,None,None,None,None,6,68,67,141
DA068,HHT,c,1,2020-06-12 13:00:19,1461565,2020-06-12 13:00:20,1461565,2020-06-12 13:00:32,1461565,2020-06-12 13:06:09,1461565,None,None,None,None,1,12,337,350
DA069,HHT,c,1,2020-06-12 13:03:00,1498468,2020-06-12 13:03:00,1498468,2020-06-12 13:03:05,1498468,2020-06-12 13:03:06,1498468,None,None,None,None,0,5,1,6
DA070,HHT,c,1,2020-06-12 13:03:11,1466655,2020-06-12 13:03:12,1466655,2020-06-12 13:03:37,1466655,2020-06-12 13:09:15,1466655,None,None,None,None,1,25,338,364
DA071,HHT,c,1,2020-06-12 13:03:20,1461565,2020-06-12 13:06:10,1461565,2020-06-12 13:06:21,1461565,2020-06-12 13:13:21,1461565,None,None,None,None,170,11,420,601
DA072,HHT,c,1,2020-06-12 13:05:07,1498468,2020-06-12 13:07:49,1498468,2020-06-12 13:07:55,1498468,2020-06-12 13:07:56,1498468,None,None,None,None,162,6,1,169
DA073,HHT,c,1,2020-06-12 13:08:05,1466655,2020-06-12 13:09:15,1466655,2020-06-12 13:09:27,1466655,2020-06-12 14:04:00,1466655,None,None,None,None,70,12,3273,3355
DA074,HHT,c,1,2020-06-12 13:10:33,1498468,2020-06-12 13:10:33,1498468,2020-06-12 13:10:38,1498468,2020-06-12 13:10:39,1498468,None,None,None,None,0,5,1,6
AA016,HHT,c,1,2020-06-12 13:12:02,1461565,2020-06-12 13:13:22,1461565,2020-06-12 13:13:34,1461565,2020-06-12 13:22:36,1461565,None,None,None,None,80,12,542,634
DA077,HHT,c,1,2020-06-12 13:22:40,1461565,2020-06-12 13:22:40,1461565,2020-06-12 13:22:50,1461565,2020-06-12 13:25:07,1461565,None,None,None,None,0,10,137,147
DA078,HHT,c,1,2020-06-12 13:25:27,1461565,2020-06-12 13:25:27,1461565,2020-06-12 13:25:41,1461565,2020-06-12 13:28:03,1461565,None,None,None,None,0,14,142,156
DA079,HHT,c,1,2020-06-12 13:32:48,1461565,2020-06-12 13:32:48,1461565,2020-06-12 13:33:01,1461565,2020-06-12 13:35:56,1461565,None,None,None,None,0,13,175,188
AA017,HHT,c,1,2020-06-12 13:34:19,1461565,2020-06-12 13:35:57,1461565,2020-06-12 13:36:03,1461565,2020-06-12 13:44:01,1461565,None,None,None,None,98,6,478,582
DA082,HHT,c,1,2020-06-12 13:43:54,1461565,2020-06-12 13:44:02,1461565,2020-06-12 13:44:22,1461565,2020-06-12 14:12:39,1461565,None,None,None,None,8,20,1697,1725
AA019,HHT,c,1,2020-06-12 14:08:42,1466655,2020-06-12 14:08:42,1466655,2020-06-12 14:08:53,1466655,2020-06-12 14:15:50,1466655,None,None,None,None,0,11,417,428
AA020,HHT,c,1,2020-06-12 14:09:34,1461565,2020-06-12 14:12:40,1461565,2020-06-12 14:12:47,1461565,2020-06-12 14:15:52,1461565,None,None,None,None,186,7,185,378
AA021,HHT,c,1,2020-06-12 14:14:37,1466655,2020-06-12 14:15:51,1466655,2020-06-12 14:16:06,1466655,2020-06-12 15:02:31,1466655,None,None,None,None,74,15,2785,2874
DA089,HHT,c,1,2020-06-12 14:17:33,1461565,2020-06-12 14:17:33,1461565,2020-06-12 14:17:38,1461565,2020-06-12 14:21:26,1461565,None,None,None,None,0,5,228,233
DA090,HHT,c,1,2020-06-12 14:17:40,1461565,2020-06-12 14:21:26,1461565,2020-06-12 14:24:02,1461565,2020-06-12 14:24:09,1461565,None,None,None,None,226,156,7,389
AA022,HHT,c,1,2020-06-12 14:20:42,1461565,2020-06-12 14:24:09,1461565,2020-06-12 14:24:16,1461565,2020-06-12 14:30:17,1461565,None,None,None,None,207,7,361,575
FA002,HHT,c,1,2020-06-12 14:28:58,101002,2020-06-12 14:28:58,101002,2020-06-12 14:29:31,101002,2020-06-12 14:29:31,101002,None,None,None,None,0,33,0,33
AA023,HHT,c,1,2020-06-12 14:29:38,1461565,2020-06-12 14:30:18,1461565,2020-06-12 14:30:39,1461565,2020-06-12 14:42:30,1461565,None,None,None,None,40,21,711,772
DA092,HHT,c,1,2020-06-12 14:30:00,1498468,2020-06-12 14:30:16,1498468,2020-06-12 14:30:32,1498468,2020-06-12 14:30:33,1498468,None,None,None,None,16,16,1,33
AA024,HHT,c,1,2020-06-12 14:31:28,1461565,2020-06-12 14:42:30,1461565,2020-06-12 14:42:38,1461565,2020-06-12 14:42:38,1461565,None,None,None,None,662,8,0,670
BA003,HHT,c,1,2020-06-12 14:32:26,BA002,2020-06-12 14:32:26,BA002,2020-06-12 14:47:03,BA002,2020-06-12 14:47:04,BA002,None,None,None,None,0,877,1,878
AA025,HHT,c,1,2020-06-12 14:33:57,1461565,2020-06-12 14:42:39,1461565,2020-06-12 14:42:45,1461565,2020-06-12 14:46:30,1461565,None,None,None,None,522,6,225,753
DB006,HHT,c,1,2020-06-12 14:35:06,1498468,2020-06-12 14:35:06,1498468,2020-06-12 14:35:24,1498468,2020-06-12 14:37:02,1498468,None,None,None,None,0,18,98,116
DA095,HHT,c,1,2020-06-12 14:36:05,1498468,2020-06-12 14:37:02,1498468,2020-06-12 14:37:12,1498468,2020-06-12 14:37:18,1498468,None,None,None,None,57,10,6,73
DB008,HHT,c,1,2020-06-12 14:38:59,1498468,2020-06-12 14:42:04,1498468,2020-06-12 14:44:32,1498468,2020-06-12 14:44:33,1498468,None,None,None,None,185,148,1,334
AA026,HHT,c,1,2020-06-12 14:42:06,1461565,2020-06-12 14:46:30,1461565,2020-06-12 14:46:47,1461565,2020-06-12 15:06:41,1461565,None,None,None,None,264,17,1194,1475
DA098,HHT,c,1,2020-06-12 14:43:22,1498468,2020-06-12 14:44:33,1498468,2020-06-12 14:44:44,1498468,2020-06-12 14:47:29,1498468,None,None,None,None,71,11,165,247
DA100,HHT,c,1,2020-06-12 14:46:50,1498468,2020-06-12 14:47:30,1498468,2020-06-12 14:47:45,1498468,2020-06-12 14:54:34,1498468,None,None,None,None,40,15,409,464
DA103,HHT,c,1,2020-06-12 14:54:49,1498468,2020-06-12 14:54:49,1498468,2020-06-12 14:54:58,1498468,2020-06-12 15:01:49,1498468,None,None,None,None,0,9,411,420
DA106,HHT,c,1,2020-06-12 14:58:49,1498468,2020-06-12 15:01:49,1498468,2020-06-12 15:04:01,1498468,2020-06-12 15:04:02,1498468,None,None,None,None,180,132,1,313
DA108,HHT,c,1,2020-06-12 14:59:28,1466655,2020-06-12 15:02:31,1466655,2020-06-12 15:02:34,1466655,2020-06-12 15:05:22,1466655,None,None,None,None,183,3,168,354
DB009,HHT,c,1,2020-06-12 15:00:00,1498468,2020-06-12 15:04:02,1498468,2020-06-12 15:04:08,1498468,2020-06-12 15:04:08,1498468,None,None,None,None,242,6,0,248
DA109,HHT,c,1,2020-06-12 15:01:32,1466655,2020-06-12 15:05:22,1466655,2020-06-12 15:05:26,1466655,2020-06-12 15:09:51,1466655,None,None,None,None,230,4,265,499
DA110,HHT,c,1,2020-06-12 15:03:00,1498468,2020-06-12 15:05:49,1498468,2020-06-12 15:06:04,1498468,2020-06-12 15:07:37,1498468,None,None,None,None,169,15,93,277
DA111,HHT,c,1,2020-06-12 15:03:09,1461565,2020-06-12 15:06:41,1461565,2020-06-12 15:06:54,1461565,2020-06-12 15:47:26,1461565,None,None,None,None,212,13,2432,2657
DA112,HHT,c,1,2020-06-12 15:03:21,1498468,2020-06-12 15:07:37,1498468,2020-06-12 15:07:44,1498468,2020-06-12 15:07:44,1498468,None,None,None,None,256,7,0,263
DA113,HHT,c,1,2020-06-12 15:03:51,1466655,2020-06-12 15:09:51,1466655,2020-06-12 15:09:56,1466655,2020-06-12 15:13:21,1466655,None,None,None,None,360,5,205,570
DA114,HHT,c,1,2020-06-12 15:04:16,1498468,2020-06-12 15:12:22,1498468,2020-06-12 15:15:36,1498468,2020-06-12 15:15:37,1498468,None,None,None,None,486,194,1,681
DA115,HHT,c,1,2020-06-12 15:05:51,1466655,2020-06-12 15:13:21,1466655,2020-06-12 15:13:40,1466655,2020-06-12 15:19:01,1466655,None,None,None,None,450,19,321,790
AA027,HHT,c,1,2020-06-12 15:08:01,1466655,2020-06-12 15:19:01,1466655,2020-06-12 15:19:27,1466655,2020-06-12 15:30:33,1466655,None,None,None,None,660,26,666,1352
DA116,HHT,c,1,2020-06-12 15:09:10,1498468,2020-06-12 15:15:37,1498468,2020-06-12 15:15:39,1498468,2020-06-12 15:19:19,1498468,None,None,None,None,387,2,220,609
DA117,HHT,c,1,2020-06-12 15:09:51,1290675,2020-06-12 15:15:44,1290675,2020-06-12 15:15:52,1290675,2020-06-12 15:18:13,1290675,None,None,None,None,353,8,141,502
DA118,HHT,c,1,2020-06-12 15:10:30,1290675,2020-06-12 15:18:13,1290675,2020-06-12 15:18:27,1290675,2020-06-12 15:21:10,1290675,None,None,None,None,463,14,163,640
DA119,HHT,c,1,2020-06-12 15:10:39,1498468,2020-06-12 15:19:20,1498468,2020-06-12 15:19:35,1498468,2020-06-12 15:19:35,1498468,None,None,None,None,521,15,0,536
DA120,HHT,c,1,2020-06-12 15:13:20,1290675,2020-06-12 15:21:11,1290675,2020-06-12 15:21:20,1290675,2020-06-12 15:24:00,1290675,None,None,None,None,471,9,160,640
DB011,HHT,c,1,2020-06-12 15:13:28,1498468,2020-06-12 15:23:21,1498468,2020-06-12 15:23:32,1498468,2020-06-12 15:26:01,1498468,None,None,None,None,593,11,149,753
DA121,HHT,c,1,2020-06-12 15:13:54,1290675,2020-06-12 15:24:00,1290675,2020-06-12 15:24:10,1290675,2020-06-12 15:28:00,1290675,None,None,None,None,606,10,230,846
DA122,HHT,c,1,2020-06-12 15:14:09,1498468,2020-06-12 15:26:02,1498468,2020-06-12 15:27:39,1498468,2020-06-12 15:28:50,1498468,None,None,None,None,713,97,71,881
DA123,HHT,c,1,2020-06-12 15:14:16,1290675,2020-06-12 15:28:00,1290675,2020-06-12 15:28:11,1290675,2020-06-12 15:30:17,1290675,None,None,None,None,824,11,126,961
DA124,HHT,c,1,2020-06-12 15:16:07,1498468,2020-06-12 15:28:53,1498468,2020-06-12 15:29:16,1498468,2020-06-12 15:31:15,1498468,None,None,None,None,766,23,119,908
BA004,HHT,c,1,2020-06-12 15:17:02,BA001,2020-06-12 15:17:03,BA001,2020-06-12 15:17:11,BA001,2020-06-12 15:27:32,BA001,None,None,None,None,1,8,621,630
DA126,HHT,c,1,2020-06-12 15:20:03,1290675,2020-06-12 15:30:17,1290675,2020-06-12 15:30:29,1290675,2020-06-12 15:33:15,1290675,None,None,None,None,614,12,166,792
DA127,HHT,c,1,2020-06-12 15:21:59,1466655,2020-06-12 15:30:33,1466655,2020-06-12 15:30:42,1466655,2020-06-12 15:30:43,1466655,None,None,None,None,514,9,1,524
AA029,HHT,c,1,2020-06-12 15:22:04,1466655,2020-06-12 15:30:43,1466655,2020-06-12 15:30:59,1466655,2020-06-12 15:49:50,1466655,None,None,None,None,519,16,1131,1666
DA128,HHT,c,1,2020-06-12 15:22:27,1498468,2020-06-12 15:31:17,1498468,2020-06-12 15:31:28,1498468,2020-06-12 15:31:29,1498468,None,None,None,None,530,11,1,542
DB012,HHT,c,1,2020-06-12 15:23:04,1498468,2020-06-12 15:32:50,1498468,2020-06-12 15:33:03,1498468,2020-06-12 15:34:18,1498468,None,None,None,None,586,13,75,674
DA129,HHT,c,1,2020-06-12 15:25:37,1290675,2020-06-12 15:33:15,1290675,2020-06-12 15:33:28,1290675,2020-06-12 15:35:36,1290675,None,None,None,None,458,13,128,599
DA130,HHT,c,1,2020-06-12 15:26:22,1498468,2020-06-12 15:34:20,1498468,2020-06-12 15:34:28,1498468,2020-06-12 15:34:29,1498468,None,None,None,None,478,8,1,487
BA005,HHT,c,1,2020-06-12 15:27:23,BA001,2020-06-12 15:27:32,BA001,None,BA001,None,BA001,None,None,None,None,9,None,None,None
BA006,HHT,c,1,2020-06-12 15:27:39,BA001,2020-06-12 15:52:57,BA001,2020-06-12 15:53:06,BA001,2020-06-12 16:08:07,BA001,None,None,None,None,1518,9,901,2428
DA131,HHT,c,1,2020-06-12 15:29:21,1290675,2020-06-12 15:35:36,1290675,2020-06-12 15:35:42,1290675,2020-06-12 16:57:07,1290675,None,None,None,None,375,6,4885,5266
DA133,HHT,c,1,2020-06-12 15:30:09,1498468,2020-06-12 15:36:42,1498468,2020-06-12 15:36:47,1498468,2020-06-12 15:36:48,1498468,None,None,None,None,393,5,1,399
DA134,HHT,c,1,2020-06-12 15:31:41,1498468,2020-06-12 15:39:24,1498468,2020-06-12 15:39:47,1498468,2020-06-12 15:47:59,1498468,None,None,None,None,463,23,492,978
AA031,HHT,c,1,2020-06-12 15:32:59,1461565,2020-06-12 15:47:26,1461565,2020-06-12 15:47:32,1461565,2020-06-12 15:55:10,1461565,None,None,None,None,867,6,458,1331
DB013,HHT,c,1,2020-06-12 15:34:45,1498468,2020-06-12 15:47:59,1498468,2020-06-12 15:48:09,1498468,2020-06-12 15:48:11,1498468,None,None,None,None,794,10,2,806
DA136,HHT,c,1,2020-06-12 15:38:00,1498468,2020-06-12 15:50:03,1498468,2020-06-12 15:50:12,1498468,2020-06-12 15:50:13,1498468,None,None,None,None,723,9,1,733
DB014,HHT,c,1,2020-06-12 15:38:11,1498468,2020-06-12 15:54:15,1498468,2020-06-12 15:54:33,1498468,2020-06-12 15:59:14,1498468,None,None,None,None,964,18,281,1263
DA137,HHT,c,1,2020-06-12 15:40:57,1461565,2020-06-12 15:55:11,1461565,2020-06-12 15:55:27,1461565,2020-06-12 15:59:58,1461565,None,None,None,None,854,16,271,1141
DA138,HHT,c,1,2020-06-12 15:41:07,1498468,2020-06-12 15:59:14,1498468,2020-06-12 15:59:20,1498468,2020-06-12 16:00:57,1498468,None,None,None,None,1087,6,97,1190
FA003,HHT,c,1,2020-06-12 15:41:44,101003,2020-06-12 15:41:45,101003,None,101003,None,101003,None,None,None,None,1,None,None,None
FA004,HHT,c,1,2020-06-12 15:42:57,101002,2020-06-12 15:42:57,101002,None,101002,None,101002,None,None,None,None,0,None,None,None
DB015,HHT,c,1,2020-06-12 15:51:16,1461565,2020-06-12 15:59:58,1461565,2020-06-12 16:00:29,1461565,2020-06-12 16:03:12,1461565,None,None,None,None,522,31,163,716
DB016,HHT,c,1,2020-06-12 15:51:26,1498468,2020-06-12 16:00:57,1498468,2020-06-12 16:01:02,1498468,2020-06-12 16:01:02,1498468,None,None,None,None,571,5,0,576
DA139,HHT,c,1,2020-06-12 15:53:11,1461565,2020-06-12 16:03:12,1461565,2020-06-12 16:03:24,1461565,2020-06-12 16:08:08,1461565,None,None,None,None,601,12,284,897
DA140,HHT,c,1,2020-06-12 15:54:13,1498468,2020-06-12 16:06:33,1498468,2020-06-12 16:06:34,1498468,2020-06-12 16:06:34,1498468,None,None,None,None,740,1,0,741
AB001,HHT,c,1,2020-06-12 15:55:58,1461565,2020-06-12 16:08:09,1461565,2020-06-12 16:08:39,1461565,2020-06-12 16:13:39,1461565,None,None,None,None,731,30,300,1061
DA143,HHT,c,1,2020-06-12 15:57:13,1498468,2020-06-12 16:09:53,1498468,2020-06-12 16:10:57,1498468,2020-06-12 16:11:46,1498468,None,None,None,None,760,64,49,873
DA144,HHT,c,1,2020-06-12 15:59:17,1498468,2020-06-12 16:11:46,1498468,2020-06-12 16:12:05,1498468,2020-06-12 16:13:42,1498468,None,None,None,None,749,19,97,865
DA145,HHT,c,1,2020-06-12 15:59:27,1461565,2020-06-12 16:13:39,1461565,2020-06-12 16:14:05,1461565,2020-06-12 16:21:40,1461565,None,None,None,None,852,26,455,1333
DA146,HHT,c,1,2020-06-12 15:59:49,1498468,2020-06-12 16:13:42,1498468,2020-06-12 16:14:00,1498468,2020-06-12 16:16:29,1498468,None,None,None,None,833,18,149,1000
DA148,HHT,c,1,2020-06-12 16:01:26,1498468,2020-06-12 16:16:30,1498468,2020-06-12 16:16:40,1498468,2020-06-12 16:18:34,1498468,None,None,None,None,904,10,114,1028
DB017,HHT,c,1,2020-06-12 16:08:17,1498468,2020-06-12 16:18:34,1498468,2020-06-12 16:18:53,1498468,2020-06-12 16:20:30,1498468,None,None,None,None,617,19,97,733
BA007,HHT,c,1,2020-06-12 16:11:36,BA002,2020-06-12 16:11:36,BA002,2020-06-12 16:15:18,BA002,2020-06-12 16:15:19,BA002,None,None,None,None,0,222,1,223
DB018,HHT,c,1,2020-06-12 16:11:49,1498468,2020-06-12 16:20:30,1498468,2020-06-12 16:20:50,1498468,2020-06-12 16:22:09,1498468,None,None,None,None,521,20,79,620
DB019,HHT,c,1,2020-06-12 16:12:57,1461565,2020-06-12 16:21:40,1461565,2020-06-12 16:21:53,1461565,2020-06-12 16:24:06,1461565,None,None,None,None,523,13,133,669
DA151,HHT,c,1,2020-06-12 16:13:26,1498468,2020-06-12 16:22:09,1498468,2020-06-12 16:22:12,1498468,2020-06-12 16:22:13,1498468,None,None,None,None,523,3,1,527
DB020,HHT,c,1,2020-06-12 16:15:01,1461565,2020-06-12 16:24:06,1461565,2020-06-12 16:24:34,1461565,2020-06-12 16:30:21,1461565,None,None,None,None,545,28,347,920
DA152,HHT,c,1,2020-06-12 16:15:46,1498468,2020-06-12 16:25:59,1498468,2020-06-12 16:28:29,1498468,2020-06-12 16:28:29,1498468,None,None,None,None,613,150,0,763
DA154,HHT,c,1,2020-06-12 16:18:44,1498468,2020-06-12 16:28:29,1498468,2020-06-12 16:28:44,1498468,2020-06-12 16:28:44,1498468,None,None,None,None,585,15,0,600
DA155,HHT,c,1,2020-06-12 16:22:57,1461565,2020-06-12 16:30:21,1461565,2020-06-12 16:30:34,1461565,2020-06-12 16:44:58,1461565,None,None,None,None,444,13,864,1321
FA005,HHT,c,1,2020-06-12 16:24:54,101003,2020-06-12 16:24:54,101003,2020-06-12 16:25:00,101003,2020-06-12 16:34:04,101003,None,None,None,None,0,6,544,550
DA156,HHT,c,1,2020-06-12 16:26:43,1498468,2020-06-12 16:31:45,1498468,2020-06-12 16:31:53,1498468,2020-06-12 16:31:53,1498468,None,None,None,None,302,8,0,310
BA008,HHT,c,1,2020-06-12 16:27:08,BA001,2020-06-12 16:27:08,BA001,2020-06-12 16:28:02,BA001,2020-06-12 16:31:38,BA001,None,None,None,None,0,54,216,270
DB021,HHT,c,1,2020-06-12 16:31:25,1498468,2020-06-12 16:35:54,1498468,2020-06-12 16:36:03,1498468,2020-06-12 16:36:04,1498468,None,None,None,None,269,9,1,279
DA158,HHT,c,1,2020-06-12 16:35:26,1498468,2020-06-12 16:40:23,1498468,2020-06-12 16:40:37,1498468,2020-06-12 16:40:37,1498468,None,None,None,None,297,14,0,311
