RAW Data Report
Branch:TST(HHT)
Start datetime:2020-09-01T12:04:26
End datetime:2020-09-05T12:04:26
Counter Type:ALL
Ticket,Type,No.,Branch,Counter Type,Step,Start Time,Start by,Call Time,Call by,Process Time,Process by,Done Time,Done by,No Show Time,No Show by,Void Time,Void by,Waiting Time (s),Walking time (s),Process time (s),Total time (s)
DB033,DB,033,HHT,c,1,2020-09-04 15:29:16,1456755,2020-09-04 15:50:59,1456755,None,1456755,None,1456755,None,None,None,None,1303,None,None,None
DA160,DA,160,HHT,c,1,2020-09-04 15:30:10,1371590,2020-09-04 15:55:57,1371590,2020-09-04 15:56:10,1371590,2020-09-04 15:56:10,1371590,None,None,None,None,1547,13,0,1560
DB034,DB,034,HHT,c,1,2020-09-04 15:39:26,DB001,2020-09-04 15:53:29,DB001,2020-09-04 15:53:56,DB001,2020-09-04 16:02:17,DB001,None,None,None,None,843,27,501,1371
DA163,DA,163,HHT,c,1,2020-09-04 15:41:21,1456755,2020-09-04 15:57:35,1456755,None,1456755,None,1456755,None,None,None,None,974,None,None,None
DA164,DA,164,HHT,c,1,2020-09-04 15:42:13,1371590,2020-09-04 15:57:57,1371590,2020-09-04 15:58:04,1371590,2020-09-04 15:58:05,1371590,None,None,None,None,944,7,1,952
DA165,DA,165,HHT,c,1,2020-09-04 15:44:09,1328368,2020-09-04 16:00:57,1328368,2020-09-04 16:01:12,1328368,2020-09-04 16:22:35,1328368,None,None,None,None,1008,15,1283,2306
DA166,DA,166,HHT,c,1,2020-09-04 15:45:44,1371590,2020-09-04 16:08:11,1371590,2020-09-04 16:10:52,1371590,2020-09-04 16:10:52,1371590,None,None,None,None,1347,161,0,1508
DB035,DB,035,HHT,c,1,2020-09-04 15:46:13,DB001,2020-09-04 16:02:17,DB001,2020-09-04 16:05:27,DB001,2020-09-04 16:05:28,DB001,None,None,None,None,964,190,1,1155
DA168,DA,168,HHT,c,1,2020-09-04 15:51:18,1371590,2020-09-04 16:10:53,1371590,2020-09-04 16:11:00,1371590,2020-09-04 16:11:00,1371590,None,None,None,None,1175,7,0,1182
DA169,DA,169,HHT,c,1,2020-09-04 15:54:48,1371590,2020-09-04 16:12:48,1371590,2020-09-04 16:12:59,1371590,2020-09-04 16:13:00,1371590,None,None,None,None,1080,11,1,1092
AA043,AA,043,HHT,c,1,2020-09-04 15:54:57,1328368,2020-09-04 16:22:35,1328368,2020-09-04 16:23:10,1328368,2020-09-04 16:33:48,1328368,None,None,None,None,1658,35,638,2331
DB036,DB,036,HHT,c,1,2020-09-04 15:55:55,DB001,2020-09-04 16:05:28,DB001,2020-09-04 16:07:46,DB001,2020-09-04 16:07:54,DB001,None,None,None,None,573,138,8,719
DA170,DA,170,HHT,c,1,2020-09-04 15:56:26,1371590,2020-09-04 16:14:34,1371590,2020-09-04 16:14:58,1371590,2020-09-04 16:14:59,1371590,None,None,None,None,1088,24,1,1113
DA171,DA,171,HHT,c,1,2020-09-04 15:56:43,1371590,2020-09-04 16:16:13,1371590,2020-09-04 16:16:40,1371590,2020-09-04 16:16:40,1371590,None,None,None,None,1170,27,0,1197
DA172,DA,172,HHT,c,1,2020-09-04 15:57:03,1371590,2020-09-04 16:18:41,1371590,2020-09-04 16:18:54,1371590,2020-09-04 16:18:56,1371590,None,None,None,None,1298,13,2,1313
DA173,DA,173,HHT,c,1,2020-09-04 15:57:35,1456755,2020-09-04 16:20:25,1456755,None,1456755,None,1456755,None,None,None,None,1370,None,None,None
DA176,DA,176,HHT,c,1,2020-09-04 16:01:24,1456755,2020-09-04 16:25:02,1456755,2020-09-04 16:25:29,1456755,2020-09-04 16:48:11,1456755,None,None,None,None,1418,27,1362,2807
DA178,DA,178,HHT,c,1,2020-09-04 16:06:40,1371590,2020-09-04 16:25:15,1371590,2020-09-04 16:25:30,1371590,2020-09-04 16:25:30,1371590,None,None,None,None,1115,15,0,1130
DA180,DA,180,HHT,c,1,2020-09-04 16:08:27,1371590,2020-09-04 16:28:46,1371590,2020-09-04 16:28:57,1371590,2020-09-04 16:28:58,1371590,None,None,None,None,1219,11,1,1231
DA181,DA,181,HHT,c,1,2020-09-04 16:11:04,1498468,2020-09-04 16:32:01,1498468,2020-09-04 16:32:20,1498468,2020-09-04 16:38:03,1498468,None,None,None,None,1257,19,343,1619
BA009,BA,009,HHT,c,1,2020-09-04 16:12:57,BA002,2020-09-04 16:12:58,BA002,2020-09-04 16:13:11,BA002,2020-09-04 16:38:07,BA002,None,None,None,None,1,13,1496,1510
DA182,DA,182,HHT,c,1,2020-09-04 16:13:30,1371590,2020-09-04 16:32:02,1371590,2020-09-04 16:32:14,1371590,2020-09-04 16:32:14,1371590,None,None,None,None,1112,12,0,1124
DA183,DA,183,HHT,c,1,2020-09-04 16:13:59,1691278,2020-09-04 16:32:46,1691278,2020-09-04 16:32:50,1691278,2020-09-04 16:32:52,1691278,None,None,None,None,1127,4,2,1133
AA044,AA,044,HHT,c,1,2020-09-04 16:14:29,1328368,2020-09-04 16:33:48,1328368,2020-09-04 16:34:24,1328368,2020-09-04 16:37:54,1328368,None,None,None,None,1159,36,210,1405
DA184,DA,184,HHT,c,1,2020-09-04 16:14:53,1371590,2020-09-04 16:34:17,1371590,2020-09-04 16:34:32,1371590,2020-09-04 16:34:32,1371590,None,None,None,None,1164,15,0,1179
DB037,DB,037,HHT,c,1,2020-09-04 16:15:33,DB001,2020-09-04 16:16:17,DB001,2020-09-04 16:18:24,DB001,2020-09-04 16:18:25,DB001,None,None,None,None,44,127,1,172
DB038,DB,038,HHT,c,1,2020-09-04 16:15:40,DB001,2020-09-04 16:18:25,DB001,2020-09-04 16:20:47,DB001,2020-09-04 16:20:47,DB001,None,None,None,None,165,142,0,307
DB039,DB,039,HHT,c,1,2020-09-04 16:15:49,DB001,2020-09-04 16:20:48,DB001,2020-09-04 16:25:08,DB001,2020-09-04 16:25:12,DB001,None,None,None,None,299,260,4,563
AB007,AB,007,HHT,c,1,2020-09-04 16:19:41,1328368,2020-09-04 16:37:54,1328368,2020-09-04 16:38:07,1328368,2020-09-04 16:46:52,1328368,None,None,None,None,1093,13,525,1631
DB040,DB,040,HHT,c,1,2020-09-04 16:20:12,DB001,2020-09-04 16:25:12,DB001,2020-09-04 16:28:07,DB001,2020-09-04 16:28:12,DB001,None,None,None,None,300,175,5,480
DB041,DB,041,HHT,c,1,2020-09-04 16:20:16,DB001,2020-09-04 16:28:13,DB001,None,DB001,None,DB001,None,None,None,None,477,None,None,None
DA187,DA,187,HHT,c,1,2020-09-04 16:20:44,1498468,2020-09-04 16:38:03,1498468,2020-09-04 16:39:08,1498468,2020-09-04 16:39:09,1498468,None,None,None,None,1039,65,1,1105
DA190,DA,190,HHT,c,1,2020-09-04 16:25:54,1498468,2020-09-04 16:44:26,1498468,2020-09-04 16:44:56,1498468,2020-09-04 16:47:22,1498468,None,None,None,None,1112,30,146,1288
AB008,AB,008,HHT,c,1,2020-09-04 16:29:02,1328368,2020-09-04 16:46:52,1328368,2020-09-04 16:47:06,1328368,2020-09-04 16:52:47,1328368,None,None,None,None,1070,14,341,1425
DA193,DA,193,HHT,c,1,2020-09-04 16:29:28,1498468,2020-09-04 16:47:22,1498468,2020-09-04 16:47:33,1498468,2020-09-04 16:50:00,1498468,None,None,None,None,1074,11,147,1232
DA194,DA,194,HHT,c,1,2020-09-04 16:32:32,1456755,2020-09-04 16:48:30,1456755,2020-09-04 16:51:07,1456755,2020-09-04 16:51:08,1456755,None,None,None,None,958,157,1,1116
DA195,DA,195,HHT,c,1,2020-09-04 16:33:06,1498468,2020-09-04 16:50:00,1498468,2020-09-04 16:50:09,1498468,2020-09-04 16:50:55,1498468,None,None,None,None,1014,9,46,1069
DB042,DB,042,HHT,c,1,2020-09-04 16:36:25,DB001,2020-09-04 16:38:21,DB001,2020-09-04 16:38:30,DB001,2020-09-04 16:41:39,DB001,None,None,None,None,116,9,189,314
DB043,DB,043,HHT,c,1,2020-09-04 16:36:28,DB001,2020-09-04 16:41:39,DB001,2020-09-04 16:41:50,DB001,2020-09-04 16:48:23,DB001,None,None,None,None,311,11,393,715
DB044,DB,044,HHT,c,1,2020-09-04 16:36:31,DB001,2020-09-04 16:48:24,DB001,2020-09-04 16:48:45,DB001,2020-09-04 16:51:58,DB001,None,None,None,None,713,21,193,927
DA197,DA,197,HHT,c,1,2020-09-04 16:40:44,1498468,2020-09-04 16:50:55,1498468,2020-09-04 16:51:10,1498468,2020-09-04 17:25:21,1498468,None,None,None,None,611,15,2051,2677
DA198,DA,198,HHT,c,1,2020-09-04 16:41:15,1456755,2020-09-04 16:51:23,1456755,None,1456755,None,1456755,None,None,None,None,608,None,None,None
DA199,DA,199,HHT,c,1,2020-09-04 16:42:11,1328368,2020-09-04 16:52:47,1328368,2020-09-04 16:53:01,1328368,2020-09-04 16:56:37,1328368,None,None,None,None,636,14,216,866
DA200,DA,200,HHT,c,1,2020-09-04 16:44:44,1456755,2020-09-04 16:54:57,1456755,None,1456755,None,1456755,None,None,None,None,613,None,None,None
DB045,DB,045,HHT,c,1,2020-09-04 16:45:04,DB001,2020-09-04 16:51:59,DB001,2020-09-04 16:53:24,DB001,2020-09-04 16:56:16,DB001,None,None,None,None,415,85,172,672
DB046,DB,046,HHT,c,1,2020-09-04 16:47:36,DB001,2020-09-04 16:56:17,DB001,2020-09-04 16:56:27,DB001,2020-09-04 16:58:14,DB001,None,None,None,None,521,10,107,638
AB009,AB,009,HHT,c,1,2020-09-04 16:50:14,1328368,2020-09-04 16:56:38,1328368,2020-09-04 16:57:08,1328368,2020-09-04 17:09:46,1328368,None,None,None,None,384,30,758,1172
DA202,DA,202,HHT,c,1,2020-09-04 16:50:34,1456755,2020-09-04 16:57:49,1456755,None,1456755,None,1456755,None,None,None,None,435,None,None,None
DA204,DA,204,HHT,c,1,2020-09-04 16:51:46,1456755,2020-09-04 17:00:24,1456755,None,1456755,None,1456755,None,None,None,None,518,None,None,None
DA205,DA,205,HHT,c,1,2020-09-04 16:52:06,1456755,2020-09-04 17:04:02,1456755,2020-09-04 17:09:53,1456755,2020-09-04 17:09:55,1456755,None,None,None,None,716,351,2,1069
DA206,DA,206,HHT,c,1,2020-09-04 16:52:39,1328368,2020-09-04 17:09:47,1328368,2020-09-04 17:10:39,1328368,2020-09-04 17:43:13,1328368,None,None,None,None,1028,52,1954,3034
DA207,DA,207,HHT,c,1,2020-09-04 16:53:05,1456755,2020-09-04 17:09:56,1456755,2020-09-04 17:10:24,1456755,2020-09-04 17:15:49,1456755,None,None,None,None,1011,28,325,1364
DA208,DA,208,HHT,c,1,2020-09-04 16:53:36,1691278,2020-09-04 17:12:19,1691278,None,1691278,None,1691278,None,None,None,None,1123,None,None,None
DA209,DA,209,HHT,c,1,2020-09-04 16:53:49,1691278,2020-09-04 17:16:12,1691278,None,1691278,None,1691278,None,None,None,None,1343,None,None,None
DA210,DA,210,HHT,c,1,2020-09-04 16:55:22,1456755,2020-09-04 17:16:41,1456755,None,1456755,None,1456755,None,None,None,None,1279,None,None,None
DA211,DA,211,HHT,c,1,2020-09-04 16:56:37,1371590,2020-09-04 17:17:42,1371590,2020-09-04 17:18:07,1371590,2020-09-04 17:18:08,1371590,None,None,None,None,1265,25,1,1291
FA003,FA,003,HHT,c,1,2020-09-04 16:57:34,101002,2020-09-04 16:57:35,101002,2020-09-04 16:57:43,101002,2020-09-04 17:30:48,101002,None,None,None,None,1,8,1985,1994
DA212,DA,212,HHT,c,1,2020-09-04 16:57:48,1371590,2020-09-04 17:18:08,1371590,2020-09-04 17:18:15,1371590,2020-09-04 17:18:16,1371590,None,None,None,None,1220,7,1,1228
DA213,DA,213,HHT,c,1,2020-09-04 16:58:10,1691278,2020-09-04 17:19:15,1691278,None,1691278,None,1691278,None,None,None,None,1265,None,None,None
DA214,DA,214,HHT,c,1,2020-09-04 16:58:21,1691278,2020-09-04 17:22:00,1691278,None,1691278,None,1691278,None,None,None,None,1419,None,None,None
DA215,DA,215,HHT,c,1,2020-09-04 16:58:37,1371590,2020-09-04 17:22:06,1371590,2020-09-04 17:22:16,1371590,2020-09-04 17:22:16,1371590,None,None,None,None,1409,10,0,1419
BA010,BA,010,HHT,c,1,2020-09-04 16:58:41,BA002,2020-09-04 16:58:41,BA002,2020-09-04 16:58:50,BA002,2020-09-04 16:58:57,BA002,None,None,None,None,0,9,7,16
BA011,BA,011,HHT,c,1,2020-09-04 17:00:05,BA001,2020-09-04 17:00:05,BA001,2020-09-04 17:06:40,BA001,2020-09-04 17:06:41,BA001,None,None,None,None,0,395,1,396
DA216,DA,216,HHT,c,1,2020-09-04 17:00:19,1498468,2020-09-04 17:25:21,1498468,2020-09-04 17:25:46,1498468,2020-09-04 17:30:44,1498468,None,None,None,None,1502,25,298,1825
DA217,DA,217,HHT,c,1,2020-09-04 17:00:42,1371590,2020-09-04 17:30:05,1371590,2020-09-04 17:30:23,1371590,2020-09-04 17:30:23,1371590,None,None,None,None,1763,18,0,1781
DA218,DA,218,HHT,c,1,2020-09-04 17:02:33,1498468,2020-09-04 17:30:44,1498468,2020-09-04 17:31:00,1498468,2020-09-04 17:31:00,1498468,None,None,None,None,1691,16,0,1707
DB047,DB,047,HHT,c,1,2020-09-04 17:02:50,DB001,2020-09-04 17:11:38,DB001,2020-09-04 17:11:52,DB001,2020-09-04 17:13:40,DB001,None,None,None,None,528,14,108,650
DA219,DA,219,HHT,c,1,2020-09-04 17:07:26,1456755,2020-09-04 17:31:45,1456755,None,1456755,None,1456755,None,None,None,None,1459,None,None,None
DA220,DA,220,HHT,c,1,2020-09-04 17:07:40,1371590,2020-09-04 17:32:05,1371590,2020-09-04 17:32:15,1371590,2020-09-04 17:32:16,1371590,None,None,None,None,1465,10,1,1476
DA221,DA,221,HHT,c,1,2020-09-04 17:09:26,1456755,2020-09-04 17:34:12,1456755,2020-09-04 17:37:15,1456755,2020-09-04 17:37:17,1456755,None,None,None,None,1486,183,2,1671
DA222,DA,222,HHT,c,1,2020-09-04 17:09:34,1371590,2020-09-04 17:34:53,1371590,2020-09-04 17:35:03,1371590,2020-09-04 17:35:04,1371590,None,None,None,None,1519,10,1,1530
BA012,BA,012,HHT,c,1,2020-09-04 17:10:58,BA002,2020-09-04 17:10:58,BA002,2020-09-04 17:11:31,BA002,2020-09-04 17:11:32,BA002,None,None,None,None,0,33,1,34
DA224,DA,224,HHT,c,1,2020-09-04 17:16:26,1371590,2020-09-04 17:37:13,1371590,2020-09-04 17:37:21,1371590,2020-09-04 17:37:21,1371590,None,None,None,None,1247,8,0,1255
DA225,DA,225,HHT,c,1,2020-09-04 17:17:37,1456755,2020-09-04 17:37:30,1456755,None,1456755,None,1456755,None,None,None,None,1193,None,None,None
DA226,DA,226,HHT,c,1,2020-09-04 17:18:40,1498468,2020-09-04 17:38:21,1498468,2020-09-04 17:38:40,1498468,2020-09-04 17:38:59,1498468,None,None,None,None,1181,19,19,1219
DA227,DA,227,HHT,c,1,2020-09-04 17:19:15,1371590,2020-09-04 17:39:13,1371590,2020-09-04 17:39:41,1371590,2020-09-04 17:39:41,1371590,None,None,None,None,1198,28,0,1226
DB048,DB,048,HHT,c,1,2020-09-04 17:22:41,DB001,2020-09-04 17:26:13,DB001,2020-09-04 17:26:24,DB001,2020-09-04 17:27:00,DB001,None,None,None,None,212,11,36,259
DA230,DA,230,HHT,c,1,2020-09-04 17:24:18,1456755,2020-09-04 17:41:22,1456755,None,1456755,None,1456755,None,None,None,None,1024,None,None,None
DA231,DA,231,HHT,c,1,2020-09-04 17:26:13,1371590,2020-09-04 17:41:26,1371590,2020-09-04 17:41:39,1371590,2020-09-04 17:41:39,1371590,None,None,None,None,913,13,0,926
DA232,DA,232,HHT,c,1,2020-09-04 17:27:58,1328368,2020-09-04 17:43:13,1328368,2020-09-04 17:43:26,1328368,2020-09-04 17:49:41,1328368,None,None,None,None,915,13,375,1303
FA004,FA,004,HHT,c,1,2020-09-04 17:29:56,101003,2020-09-04 17:29:56,101003,2020-09-04 17:30:29,101003,2020-09-04 17:30:29,101003,None,None,None,None,0,33,0,33
DA233,DA,233,HHT,c,1,2020-09-04 17:32:32,1498468,2020-09-04 17:43:14,1498468,2020-09-04 17:43:38,1498468,2020-09-04 17:59:04,1498468,None,None,None,None,642,24,926,1592
DA234,DA,234,HHT,c,1,2020-09-04 17:33:04,1371590,2020-09-04 17:44:26,1371590,2020-09-04 17:44:34,1371590,2020-09-04 17:44:35,1371590,None,None,None,None,682,8,1,691
DB049,DB,049,HHT,c,1,2020-09-04 17:33:34,DB001,2020-09-04 17:34:02,DB001,2020-09-04 17:34:23,DB001,2020-09-04 17:39:01,DB001,None,None,None,None,28,21,278,327
DA237,DA,237,HHT,c,1,2020-09-04 17:38:42,1456755,2020-09-04 17:46:54,1456755,2020-09-04 17:47:10,1456755,2020-09-04 17:48:15,1456755,None,None,None,None,492,16,65,573
DA238,DA,238,HHT,c,1,2020-09-04 17:39:29,1371590,2020-09-04 17:47:50,1371590,2020-09-04 17:47:56,1371590,2020-09-04 17:47:57,1371590,None,None,None,None,501,6,1,508
DA239,DA,239,HHT,c,1,2020-09-04 17:40:44,1691278,2020-09-04 17:47:54,1691278,None,1691278,None,1691278,None,None,None,None,430,None,None,None
DA240,DA,240,HHT,c,1,2020-09-04 17:44:44,1371590,2020-09-04 17:49:18,1371590,2020-09-04 17:49:26,1371590,2020-09-04 17:49:27,1371590,None,None,None,None,274,8,1,283
DA241,DA,241,HHT,c,1,2020-09-04 17:45:16,1328368,2020-09-04 17:49:41,1328368,2020-09-04 17:50:11,1328368,2020-09-04 17:54:51,1328368,None,None,None,None,265,30,280,575
DA242,DA,242,HHT,c,1,2020-09-04 17:46:36,1456755,2020-09-04 17:50:05,1456755,None,1456755,None,1456755,None,None,None,None,209,None,None,None
AB012,AB,012,HHT,c,1,2020-09-04 17:48:59,1691278,2020-09-04 17:51:40,1691278,None,1691278,None,1691278,None,None,None,None,161,None,None,None
DA243,DA,243,HHT,c,1,2020-09-04 17:49:05,1456755,2020-09-04 17:52:15,1456755,2020-09-04 17:53:27,1456755,2020-09-04 17:53:34,1456755,None,None,None,None,190,72,7,269
DA244,DA,244,HHT,c,1,2020-09-04 17:51:01,1456755,2020-09-04 17:53:36,1456755,None,1456755,None,1456755,None,None,None,None,155,None,None,None
DA245,DA,245,HHT,c,1,2020-09-04 17:52:38,1371590,2020-09-04 17:53:48,1371590,2020-09-04 17:54:11,1371590,2020-09-04 17:54:12,1371590,None,None,None,None,70,23,1,94
DA246,DA,246,HHT,c,1,2020-09-04 17:53:22,1328368,2020-09-04 17:54:51,1328368,2020-09-04 17:55:26,1328368,2020-09-04 18:12:28,1328368,None,None,None,None,89,35,1022,1146
DA247,DA,247,HHT,c,1,2020-09-04 17:54:01,1371590,2020-09-04 17:56:30,1371590,2020-09-04 17:56:40,1371590,2020-09-04 17:56:41,1371590,None,None,None,None,149,10,1,160
DA248,DA,248,HHT,c,1,2020-09-04 17:55:08,1498468,2020-09-04 17:59:04,1498468,2020-09-04 17:59:33,1498468,2020-09-04 18:02:17,1498468,None,None,None,None,236,29,164,429
AA050,AA,050,HHT,c,1,2020-09-04 17:55:52,1691278,2020-09-04 18:00:14,1691278,None,1691278,None,1691278,None,None,None,None,262,None,None,None
DA249,DA,249,HHT,c,1,2020-09-04 17:55:57,1456755,2020-09-04 17:59:24,1456755,2020-09-04 18:00:42,1456755,2020-09-04 18:01:03,1456755,None,None,None,None,207,78,21,306
DA250,DA,250,HHT,c,1,2020-09-04 17:56:03,1498468,2020-09-04 18:02:31,1498468,2020-09-04 18:03:03,1498468,2020-09-04 18:12:43,1498468,None,None,None,None,388,32,580,1000
DA251,DA,251,HHT,c,1,2020-09-04 17:56:45,1456755,2020-09-04 18:03:04,1456755,None,1456755,None,1456755,None,None,None,None,379,None,None,None
DB050,DB,050,HHT,c,1,2020-09-04 17:58:09,DB001,2020-09-04 18:02:18,DB001,2020-09-04 18:03:07,DB001,2020-09-04 18:06:34,DB001,None,None,None,None,249,49,207,505
DA252,DA,252,HHT,c,1,2020-09-04 17:58:18,1371590,2020-09-04 18:04:37,1371590,2020-09-04 18:04:50,1371590,2020-09-04 18:04:51,1371590,None,None,None,None,379,13,1,393
DA253,DA,253,HHT,c,1,2020-09-04 17:58:30,1456755,2020-09-04 18:07:40,1456755,2020-09-04 18:08:03,1456755,2020-09-04 18:09:21,1456755,None,None,None,None,550,23,78,651
AA051,AA,051,HHT,c,1,2020-09-04 17:59:18,1328368,2020-09-04 18:12:29,1328368,2020-09-04 18:12:41,1328368,2020-09-04 18:20:14,1328368,None,None,None,None,791,12,453,1256
DA254,DA,254,HHT,c,1,2020-09-04 17:59:30,1456755,2020-09-04 18:09:23,1456755,None,1456755,None,1456755,None,None,None,None,593,None,None,None
DB051,DB,051,HHT,c,1,2020-09-04 18:01:27,DB001,2020-09-04 18:06:35,DB001,2020-09-04 18:06:47,DB001,2020-09-04 18:10:37,DB001,None,None,None,None,308,12,230,550
DA255,DA,255,HHT,c,1,2020-09-04 18:05:37,1371590,2020-09-04 18:12:10,1371590,2020-09-04 18:12:17,1371590,2020-09-04 18:12:18,1371590,None,None,None,None,393,7,1,401
DA256,DA,256,HHT,c,1,2020-09-04 18:06:56,1498468,2020-09-04 18:12:43,1498468,2020-09-04 18:15:06,1498468,2020-09-04 18:15:07,1498468,None,None,None,None,347,143,1,491
AA052,AA,052,HHT,c,1,2020-09-04 18:07:09,1691278,2020-09-04 18:16:59,1691278,None,1691278,None,1691278,None,None,None,None,590,None,None,None
DA257,DA,257,HHT,c,1,2020-09-04 18:08:18,1456755,2020-09-04 18:13:33,1456755,None,1456755,None,1456755,None,None,None,None,315,None,None,None
AB013,AB,013,HHT,c,1,2020-09-04 18:09:38,1691278,2020-09-04 18:17:26,1691278,None,1691278,None,1691278,None,None,None,None,468,None,None,None
DA258,DA,258,HHT,c,1,2020-09-04 18:09:49,1498468,2020-09-04 18:15:08,1498468,2020-09-04 18:15:12,1498468,2020-09-04 18:15:13,1498468,None,None,None,None,319,4,1,324
DA259,DA,259,HHT,c,1,2020-09-04 18:11:34,1456755,2020-09-04 18:15:34,1456755,2020-09-04 18:17:01,1456755,2020-09-04 18:17:02,1456755,None,None,None,None,240,87,1,328
DB052,DB,052,HHT,c,1,2020-09-04 18:11:59,1498468,2020-09-04 18:19:06,1498468,2020-09-04 18:19:19,1498468,2020-09-04 18:19:21,1498468,None,None,None,None,427,13,2,442
DA260,DA,260,HHT,c,1,2020-09-04 18:15:07,1456755,2020-09-04 18:19:57,1456755,None,1456755,None,1456755,None,None,None,None,290,None,None,None
DA261,DA,261,HHT,c,1,2020-09-04 18:16:43,1328368,2020-09-04 18:20:14,1328368,2020-09-04 18:20:27,1328368,2020-09-04 18:24:14,1328368,None,None,None,None,211,13,227,451
DA262,DA,262,HHT,c,1,2020-09-04 18:20:50,1328368,2020-09-04 18:24:14,1328368,2020-09-04 18:24:25,1328368,2020-09-04 18:32:39,1328368,None,None,None,None,204,11,494,709
DA263,DA,263,HHT,c,1,2020-09-04 18:22:20,1498468,2020-09-04 18:25:59,1498468,2020-09-04 18:26:05,1498468,2020-09-04 18:26:05,1498468,None,None,None,None,219,6,0,225
DA264,DA,264,HHT,c,1,2020-09-04 18:23:35,1691278,2020-09-04 18:27:55,1691278,None,1691278,None,1691278,None,None,None,None,260,None,None,None
DA265,DA,265,HHT,c,1,2020-09-04 18:24:27,1691278,2020-09-04 18:32:22,1691278,None,1691278,None,1691278,None,None,None,None,475,None,None,None
DA266,DA,266,HHT,c,1,2020-09-04 18:25:41,1328368,2020-09-04 18:32:39,1328368,2020-09-04 18:32:47,1328368,2020-09-04 18:39:54,1328368,None,None,None,None,418,8,427,853
DA267,DA,267,HHT,c,1,2020-09-04 18:27:12,1691278,2020-09-04 18:35:04,1691278,None,1691278,None,1691278,None,None,None,None,472,None,None,None
DA268,DA,268,HHT,c,1,2020-09-04 18:28:33,1456755,2020-09-04 18:35:24,1456755,None,1456755,None,1456755,None,None,None,None,411,None,None,None
DA269,DA,269,HHT,c,1,2020-09-04 18:29:21,1498468,2020-09-04 18:36:38,1498468,2020-09-04 18:36:46,1498468,2020-09-04 18:36:48,1498468,None,None,None,None,437,8,2,447
DA270,DA,270,HHT,c,1,2020-09-04 18:30:20,1691278,2020-09-04 18:37:59,1691278,None,1691278,None,1691278,None,None,None,None,459,None,None,None
FB001,FB,001,HHT,c,1,2020-09-04 18:30:42,101002,2020-09-04 18:30:43,101002,2020-09-04 18:32:49,101002,2020-09-04 23:00:10,101002,None,None,None,None,1,126,16041,16168
DA271,DA,271,HHT,c,1,2020-09-04 18:33:39,1328368,2020-09-04 18:39:54,1328368,2020-09-04 18:40:08,1328368,2020-09-04 18:43:50,1328368,None,None,None,None,375,14,222,611
DA272,DA,272,HHT,c,1,2020-09-04 18:38:10,1456755,2020-09-04 18:40:10,1456755,2020-09-04 18:42:02,1456755,2020-09-04 18:43:24,1456755,None,None,None,None,120,112,82,314
DA273,DA,273,HHT,c,1,2020-09-04 18:38:53,1498468,2020-09-04 18:40:38,1498468,2020-09-04 18:40:58,1498468,2020-09-04 18:42:12,1498468,None,None,None,None,105,20,74,199
DA274,DA,274,HHT,c,1,2020-09-04 18:39:54,1498468,2020-09-04 18:42:12,1498468,2020-09-04 18:42:24,1498468,2020-09-04 18:47:22,1498468,None,None,None,None,138,12,298,448
DA275,DA,275,HHT,c,1,2020-09-04 18:42:06,1328368,2020-09-04 18:43:50,1328368,2020-09-04 18:44:01,1328368,2020-09-04 18:47:55,1328368,None,None,None,None,104,11,234,349
DA276,DA,276,HHT,c,1,2020-09-04 18:44:55,1456755,2020-09-04 18:46:17,1456755,None,1456755,None,1456755,None,None,None,None,82,None,None,None
DA277,DA,277,HHT,c,1,2020-09-04 18:45:12,1498468,2020-09-04 18:47:22,1498468,2020-09-04 18:47:32,1498468,2020-09-04 18:47:33,1498468,None,None,None,None,130,10,1,141
AA053,AA,053,HHT,c,1,2020-09-04 18:47:19,1328368,2020-09-04 18:47:55,1328368,2020-09-04 18:48:08,1328368,2020-09-04 19:02:48,1328368,None,None,None,None,36,13,880,929
AA054,AA,054,HHT,c,1,2020-09-04 18:50:17,1691278,2020-09-04 18:57:05,1691278,None,1691278,None,1691278,None,None,None,None,408,None,None,None
DA278,DA,278,HHT,c,1,2020-09-04 18:51:18,1498468,2020-09-04 18:51:45,1498468,2020-09-04 18:51:53,1498468,2020-09-04 18:58:57,1498468,None,None,None,None,27,8,424,459
DA279,DA,279,HHT,c,1,2020-09-04 18:51:26,1456755,2020-09-04 18:51:53,1456755,None,1456755,None,1456755,None,None,None,None,27,None,None,None
DA280,DA,280,HHT,c,1,2020-09-04 19:01:22,1498468,2020-09-04 19:01:22,1498468,2020-09-04 19:01:40,1498468,2020-09-04 19:17:36,1498468,None,None,None,None,0,18,956,974
DA282,DA,282,HHT,c,1,2020-09-04 19:05:12,1328368,2020-09-04 19:05:13,1328368,2020-09-04 19:05:23,1328368,2020-09-04 19:24:29,1328368,None,None,None,None,1,10,1146,1157
DA283,DA,283,HHT,c,1,2020-09-04 19:16:42,1498468,2020-09-04 19:17:37,1498468,2020-09-04 19:17:47,1498468,2020-09-04 19:17:49,1498468,None,None,None,None,55,10,2,67
DA001,DA,001,HHT,c,1,2020-09-05 09:57:48,1498468,2020-09-05 09:57:48,1498468,2020-09-05 09:58:53,1498468,2020-09-05 10:02:09,1498468,None,None,None,None,0,65,196,261
DA002,DA,002,HHT,c,1,2020-09-05 10:03:16,1691278,2020-09-05 10:04:26,1691278,None,1691278,None,1691278,None,None,None,None,70,None,None,None
